ID,Location,Area,Bedroom,Bathroom,Frontage,Floors,Price
252338,"Cầu Giấy, Hà Nội",50,4.0,5.0,0,4.0,6.8 tỷ
252337,"Đống Đa, Hà Nội",28,3.0,,0,6.0,5.75 tỷ
252336,"Ba Đình, Hà Nội",55,4.0,3.0,1,5.0,5.9 tỷ
252333,"Tân Bình, TP Hồ Chí Minh",30,3.0,3.0,0,3.0,3.9 tỷ
252331,"Quận 12, TP Hồ Chí Minh",52,5.0,2.0,1,,7.3 tỷ
252327,"Bình Tân, TP Hồ Chí Minh",61,3.0,1.0,1,1.0,4.6 tỷ
252324,"Tân Phú, TP Hồ Chí Minh",86,3.0,3.0,1,3.0,6.7 tỷ
252320,"Quận 8, TP Hồ Chí Minh",45.5,2.0,2.0,0,,2.55 tỷ
252318,"Quận 8, TP Hồ Chí Minh",31.5,2.0,2.0,0,,2.3 tỷ
252314,"Gò Vấp, TP Hồ Chí Minh",41.6,3.0,4.0,0,,4.5 tỷ
252311,"Quận 10, TP Hồ Chí Minh",112,2.0,4.0,1,3.0,35 tỷ
252310,"Thanh Trì, Hà Nội",42,4.0,,0,5.0,3.1 tỷ
252308,"Hoàng Mai, Hà Nội",45,4.0,4.0,0,5.0,4.38 tỷ
252307,"Hai Bà Trưng, Hà Nội",40,4.0,,0,4.0,6.8 tỷ
252306,"Hoàng Mai, Hà Nội",43,4.0,4.0,0,5.0,4.26 tỷ
252305,"Bình Tân, TP Hồ Chí Minh",120,2.0,,0,3.0,3.4 tỷ
252304,"Cầu Giấy, Hà Nội",34,3.0,4.0,0,5.0,4.1 tỷ
252302,"Đống Đa, Hà Nội",33,2.0,2.0,1,3.0,4 tỷ
252301,"Bình Tân, TP Hồ Chí Minh",34,,,0,,4.6 tỷ
252299,"Bình Tân, TP Hồ Chí Minh",70,,,1,2.0,4.1 tỷ
252296,"Hoàng Mai, Hà Nội",60,,,0,,4.65 tỷ
252295,"Bình Thạnh, TP Hồ Chí Minh",75,,,0,2.0,5.15 tỷ
252292,"Đống Đa, Hà Nội",59,7.0,,0,5.0,17.5 tỷ
252291,"Hà Đông, Hà Nội",41,4.0,4.0,0,5.0,4.7 tỷ
252290,"Hà Đông, Hà Nội",50,5.0,4.0,1,5.0,7.5 tỷ
252288,"Phú Nhuận, TP Hồ Chí Minh",52,4.0,3.0,0,7.0,8.9 tỷ
252287,"Tân Phú, TP Hồ Chí Minh",58,4.0,4.0,0,5.0,6.6 tỷ
252286,"Long Biên, Hà Nội",30,1.0,,0,4.0,2.6 tỷ
252285,"Tân Phú, TP Hồ Chí Minh",56,3.0,4.0,0,3.0,6.1 tỷ
252284,"Phú Nhuận, TP Hồ Chí Minh",45,3.0,4.0,1,7.0,7.8 tỷ
252283,"Tân Bình, TP Hồ Chí Minh",52,4.0,4.0,0,3.0,7.9 tỷ
252282,"Bình Thạnh, TP Hồ Chí Minh",34,3.0,3.0,0,4.0,5.85 tỷ
252275,"Bình Tân, TP Hồ Chí Minh",24,1.0,1.0,1,,2.85 tỷ
252273,"Thanh Xuân, Hà Nội",32,4.0,4.0,1,5.0,5.9 tỷ
252272,"Châu Thành A, Hậu Giang",90,2.0,2.0,0,2.0,1.4 tỷ
252265,"Tân Bình, TP Hồ Chí Minh",32,4.0,4.0,0,4.0,4.99 tỷ
252257,"Phú Nhuận, TP Hồ Chí Minh",43,3.0,4.0,0,5.0,5.7 tỷ
252255,"Quận 3, TP Hồ Chí Minh",52,4.0,3.0,0,7.0,8.9 tỷ
252253,"Bình Tân, TP Hồ Chí Minh",64,4.0,4.0,0,4.0,8 tỷ
252252,"Cầu Giấy, Hà Nội",45,3.0,,0,5.0,5.2 tỷ
252251,"Châu Thành A, Hậu Giang",80,2.0,2.0,0,2.0,1.4 tỷ
252250,"Phú Nhuận, TP Hồ Chí Minh",34,3.0,3.0,0,4.0,5.45 tỷ
252246,"Phú Nhuận, TP Hồ Chí Minh",38,3.0,3.0,0,5.0,5.7 tỷ
252243,"Bình Thạnh, TP Hồ Chí Minh",63,4.0,5.0,1,7.0,9.5 tỷ
252242,"Tân Phú, TP Hồ Chí Minh",52,4.0,4.0,0,3.0,5.9 tỷ
252241,"Phú Nhuận, TP Hồ Chí Minh",58,4.0,4.0,0,5.0,8.6 tỷ
252240,"Biên Hòa, Đồng Nai",114.6,3.0,2.0,0,,47 triệu
252239,"Bình Thạnh, TP Hồ Chí Minh",39,,,1,,5.2 tỷ
252238,"Phú Nhuận, TP Hồ Chí Minh",52,4.0,4.0,0,3.0,8.2 tỷ
252237,"Phú Nhuận, TP Hồ Chí Minh",38,3.0,3.0,0,5.0,5.4 tỷ
252236,"Tân Bình, TP Hồ Chí Minh",31,,,0,3.0,5.4 tỷ
252234,"Tân Phú, TP Hồ Chí Minh",60,4.0,4.0,0,5.0,6.4 tỷ
252232,"Quận 7, TP Hồ Chí Minh",85,4.0,6.0,0,4.0,13.3 tỷ
252231,"Phú Nhuận, TP Hồ Chí Minh",60,3.0,3.0,0,3.0,8.7 tỷ
252229,"Long Biên, Hà Nội",36,,,0,,3300000 tỷ
252228,"Bình Thạnh, TP Hồ Chí Minh",46,4.0,4.0,0,,7.9 tỷ
252227,"Gò Vấp, TP Hồ Chí Minh",45,2.0,3.0,0,2.0,3.79 tỷ
252226,"Biên Hòa, Đồng Nai",48,3.0,2.0,0,3.0,3200000000 tỷ
252225,"Quận 9, TP Hồ Chí Minh",239,,,1,2.0,13.6 tỷ
252224,"Thanh Trì, Hà Nội",34,,,0,,3.1 tỷ
252221,"Long Biên, Hà Nội",35,,,1,,3.5 tỷ
252219,"Phú Nhuận, TP Hồ Chí Minh",48,3.0,4.0,0,3.0,7.9 tỷ
252218,"Bình Thạnh, TP Hồ Chí Minh",40,3.0,3.0,0,3.0,5.8 tỷ
252217,"Hà Đông, Hà Nội",45,4.0,4.0,0,4.0,4.5 tỷ
252214,"Quận 10, TP Hồ Chí Minh",37,5.0,,0,4.0,2.15 tỷ
252213,"Biên Hòa, Đồng Nai",56,5.0,3.0,0,2.0,3.1 triệu
252212,"Thủ Đức, TP Hồ Chí Minh",139,5.0,4.0,1,3.0,9.3 tỷ
252210,"Gò Vấp, TP Hồ Chí Minh",70,3.0,2.0,1,2.0,3.85 tỷ
252208,"Tân Bình, TP Hồ Chí Minh",72,4.0,4.0,1,5.0,17.5 tỷ
252207,"Phú Nhuận, TP Hồ Chí Minh",40,3.0,3.0,0,3.0,5.4 tỷ
252205,"Tân Bình, TP Hồ Chí Minh",68,,,1,3.0,9.1 tỷ
252204,"Hà Đông, Hà Nội",60,4.0,4.0,1,4.0,9 tỷ
252203,"Tân Bình, TP Hồ Chí Minh",63,4.0,5.0,1,7.0,9.5 tỷ
252202,"Thanh Khê, Đà Nẵng",105,4.0,,0,5.0,10.9 tỷ
252201,"Ba Đình, Hà Nội",60,4.0,3.0,1,4.0,6.2 tỷ
252200,"Quận 8, TP Hồ Chí Minh",66,3.0,2.0,1,2.0,4.2 tỷ
252196,"Trảng Bom, Đồng Nai",225.9,,,1,,7.5 tỷ
252195,"Bình Thạnh, TP Hồ Chí Minh",52,4.0,3.0,0,7.0,8.9 tỷ
252193,"Đống Đa, Hà Nội",46,4.0,,1,4.0,7.3 tỷ
252190,"Thanh Hóa, Thanh Hóa",353,,,1,5.0,6.3 tỷ
252189,"Phú Nhuận, TP Hồ Chí Minh",48,2.0,2.0,0,2.0,6.1 tỷ
252188,"Thủ Đức, TP Hồ Chí Minh",59.3,3.0,4.0,1,7.0,7.7 tỷ
252186,"Phú Nhuận, TP Hồ Chí Minh",46,4.0,4.0,0,,6.7 tỷ
252185,"Quận 10, TP Hồ Chí Minh",61,,2.0,1,2.0,6.5 tỷ
252184,"Cầu Giấy, Hà Nội",46,3.0,,1,,14.2 tỷ
252183,"Quận 8, TP Hồ Chí Minh",65,3.0,2.0,1,2.0,4.2 tỷ
252181,"Bình Tân, TP Hồ Chí Minh",90,2.0,2.0,0,2.0,6.5 tỷ
252180,"Tân Phú, TP Hồ Chí Minh",60,3.0,,1,2.0,7.5 tỷ
252179,"Bình Tân, TP Hồ Chí Minh",60,4.0,3.0,0,3.0,5300000000 tỷ
252178,"Quận 12, TP Hồ Chí Minh",52,2.0,1.0,0,3.0,4.5 tỷ
252177,"Thanh Trì, Hà Nội",32,,,0,,2.45 tỷ
252175,"Quận 7, TP Hồ Chí Minh",55,4.0,3.0,1,3.0,7.5 tỷ
252174,"Cầu Giấy, Hà Nội",50,5.0,,1,5.0,8.5 tỷ
252173,"Quận 10, TP Hồ Chí Minh",48,4.0,3.0,1,4.0,12 tỷ
252172,"Cầu Giấy, Hà Nội",40,4.0,3.0,1,4.0,4 tỷ
252171,"Đống Đa, Hà Nội",30,1.0,,0,6.0,5.8 tỷ
252170,"Tân Bình, TP Hồ Chí Minh",60,4.0,4.0,1,4.0,6 tỷ
252169,"Tân Bình, TP Hồ Chí Minh",60,4.0,4.0,1,4.0,6 tỷ
252168,"Thanh Xuân, Hà Nội",35,3.0,,1,5.0,4.1 tỷ
252167,"Thanh Trì, Hà Nội",51,2.0,,1,5.0,5.35 tỷ
252166,"Thủ Đức, TP Hồ Chí Minh",75,2.0,1.0,0,,5.3 tỷ
252164,"Tân Bình, TP Hồ Chí Minh",52,4.0,4.0,0,3.0,12 tỷ
252163,"Thanh Khê, Đà Nẵng",80,4.0,4.0,1,,4950000 tỷ
252160,"Bình Tân, TP Hồ Chí Minh",36,,,0,2.0,2.5 tỷ
252157,"Cầu Giấy, Hà Nội",32,5.0,,0,5.0,5600000000 tỷ
252155,"Phú Nhuận, TP Hồ Chí Minh",52,4.0,4.0,0,3.0,8.1 tỷ
252154,"Tây Hồ, Hà Nội",47,4.0,4.0,0,,6.3 tỷ
252153,"Quận 1, TP Hồ Chí Minh",56,4.0,4.0,1,4.0,9.95 tỷ
252152,"Gò Vấp, TP Hồ Chí Minh",64,4.0,4.0,1,14.0,8.5 tỷ
252151,"Gò Vấp, TP Hồ Chí Minh",95,2.0,2.0,0,,5.1 tỷ
252150,"Tân Phú, TP Hồ Chí Minh",38,3.0,3.0,0,5.0,4.4 tỷ
252149,"Cầu Giấy, Hà Nội",60,4.0,6.0,0,7.0,11 tỷ
252148,"Thanh Trì, Hà Nội",33,,,0,,2.3 tỷ
252147,"Quận 7, TP Hồ Chí Minh",8,8.0,5.0,1,,15.5 tỷ
252146,"Thủ Đức, TP Hồ Chí Minh",250,,,1,,19 tỷ
252145,"Tân Phú, TP Hồ Chí Minh",52,4.0,4.0,0,3.0,5.9 tỷ
252144,"Bình Thạnh, TP Hồ Chí Minh",52,4.0,3.0,0,7.0,8.9 tỷ
252144,"Bình Thạnh, TP Hồ Chí Minh",52,4.0,3.0,0,7.0,8.9 tỷ
252142,"Gò Vấp, TP Hồ Chí Minh",91,3.0,2.0,0,,5.65 tỷ
252141,"Bình Thạnh, TP Hồ Chí Minh",58,4.0,4.0,0,5.0,8.2 tỷ
252140,"Hà Đông, Hà Nội",45,4.0,4.0,0,4.0,4300000000 tỷ
252138,"Đống Đa, Hà Nội",45,4.0,,0,,5.1 tỷ
252137,"Phú Nhuận, TP Hồ Chí Minh",63,4.0,5.0,1,7.0,9.5 tỷ
252136,"Quận 9, TP Hồ Chí Minh",66,3.0,3.0,1,3.0,6.6 tỷ
252135,"Phú Nhuận, TP Hồ Chí Minh",60,4.0,4.0,0,5.0,8.5 tỷ
252134,"Tân Phú, TP Hồ Chí Minh",50,3.0,3.0,1,3.0,6.6 tỷ
252132,"Cầu Giấy, Hà Nội",34,3.0,4.0,0,5.0,4.1 tỷ
252131,"Hà Đông, Hà Nội",50,4.0,4.0,0,4.0,4300000000 tỷ
252130,"Quận 7, TP Hồ Chí Minh",90,4.0,,0,,8.3 tỷ
252129,"Tân Bình, TP Hồ Chí Minh",49,3.0,3.0,0,,6.2 tỷ
252128,"Tân Bình, TP Hồ Chí Minh",33,2.0,2.0,0,2.0,4.8 tỷ
252127,"Bình Thạnh, TP Hồ Chí Minh",60,3.0,3.0,0,3.0,8.7 tỷ
252126,"Thanh Xuân, Hà Nội",50,3.0,,0,6.0,8.1 tỷ
252125,"Bình Thạnh, TP Hồ Chí Minh",48,3.0,4.0,0,3.0,7.9 tỷ
252124,"Quận 10, TP Hồ Chí Minh",70,5.0,5.0,1,7.0,24.5 tỷ
252123,"Tân Bình, TP Hồ Chí Minh",45,3.0,4.0,1,7.0,6.4 tỷ
252122,"Phú Nhuận, TP Hồ Chí Minh",46,4.0,4.0,0,,7.7 tỷ
252121,"Thanh Trì, Hà Nội",30,3.0,,0,,2.48 tỷ
252120,"Tân Phú, TP Hồ Chí Minh",45,3.0,4.0,1,7.0,6.4 tỷ
252119,"Tân Phú, TP Hồ Chí Minh",43,3.0,4.0,0,5.0,5.3 tỷ
252118,"Bình Thạnh, TP Hồ Chí Minh",Area is not available,,4.0,0,4.0,5.3 tỷ
252117,"Bình Thạnh, TP Hồ Chí Minh",100,,3.0,1,4.0,3.85 tỷ
252116,"Hoàng Mai, Hà Nội",44,4.0,4.0,0,5.0,4.28 tỷ
252115,"Bình Thạnh, TP Hồ Chí Minh",75,,2.0,0,2.0,5.2 tỷ
252114,"Cầu Giấy, Hà Nội",45,3.0,,0,6.0,8.6 tỷ
252113,"Bình Tân, TP Hồ Chí Minh",32,2.0,1.0,1,2.0,2.4 tỷ
252112,"Gò Vấp, TP Hồ Chí Minh",48,3.0,4.0,1,4.0,4.5 tỷ
252111,"Bình Thạnh, TP Hồ Chí Minh",35,,4.0,0,5.0,5.99 tỷ
252109,"Quận 12, TP Hồ Chí Minh",52,2.0,2.0,1,2.0,4.3 tỷ
252108,"Ba Đình, Hà Nội",63,3.0,2.0,1,3.0,5 tỷ
252107,"Quận 8, TP Hồ Chí Minh",68,3.0,2.0,1,5.0,4.3 tỷ
252106,"Bình Thạnh, TP Hồ Chí Minh",28,,4.0,0,5.0,4.3 tỷ
252105,"Quận 12, TP Hồ Chí Minh",104,,2.0,1,3.0,8.9 tỷ
252104,"Thủ Đức, TP Hồ Chí Minh",120,4.0,1.0,0,,5.7 tỷ
252103,"Từ Sơn, Bắc Ninh",100,,,1,3.0,6.6 tỷ
252101,"Hải Châu, Đà Nẵng",317,4.0,4.0,1,4.0,27.5 tỷ
252100,"Thanh Khê, Đà Nẵng",317,3.0,3.0,1,7.0,30.5 tỷ
252096,"Bình Tân, TP Hồ Chí Minh",77,3.0,3.0,0,3.0,4.8 tỷ
252094,"Phú Nhuận, TP Hồ Chí Minh",49,3.0,3.0,0,,6.2 tỷ
252093,"Tân Phú, TP Hồ Chí Minh",45,3.0,4.0,1,7.0,5.5 tỷ
252091,"Tân Phú, TP Hồ Chí Minh",34,3.0,3.0,0,4.0,4.45 tỷ
252090,"Phú Nhuận, TP Hồ Chí Minh",43,3.0,4.0,0,5.0,5.7 tỷ
252083,"Phú Nhuận, TP Hồ Chí Minh",56,3.0,4.0,0,3.0,6.3 tỷ
252079,"Gò Vấp, TP Hồ Chí Minh",42,2.0,2.0,0,2.0,2.85 tỷ
252077,"Thanh Trì, Hà Nội",48,,,0,3.0,2.95 tỷ
252076,"Thanh Trì, Hà Nội",45,,,0,,3.65 tỷ
252074,"Tân Bình, TP Hồ Chí Minh",43,3.0,4.0,0,5.0,6.1 tỷ
252073,"Phú Nhuận, TP Hồ Chí Minh",52,4.0,4.0,0,3.0,8.2 tỷ
252071,"Phú Nhuận, TP Hồ Chí Minh",52,4.0,3.0,0,7.0,8.9 tỷ
252069,"Biên Hòa, Đồng Nai",56,4.0,2.0,0,4.0,3390000000 tỷ
252068,"Tân Phú, TP Hồ Chí Minh",58,5.0,,0,4.0,4.2 tỷ
252067,"Cầu Giấy, Hà Nội",55,6.0,,0,4.0,6.8 tỷ
252066,"Cầu Giấy, Hà Nội",55,6.0,,0,4.0,6.8 tỷ
252065,"Tân Phú, TP Hồ Chí Minh",38,3.0,3.0,0,5.0,4.4 tỷ
252064,"Tân Phú, TP Hồ Chí Minh",58,4.0,4.0,0,5.0,7.1 tỷ
252063,"Phú Nhuận, TP Hồ Chí Minh",40,3.0,3.0,0,3.0,5.4 tỷ
252062,"Hoàng Mai, Hà Nội",57,5.0,4.0,1,5.0,5.36 tỷ
252060,"Tân Phú, TP Hồ Chí Minh",53,2.0,2.0,1,2.0,4.7 tỷ
252056,"Hoàng Mai, Hà Nội",57,5.0,4.0,1,5.0,5.36 tỷ
252053,"Phú Nhuận, TP Hồ Chí Minh",52,2.0,3.0,1,2.0,4.8 tỷ
252052,"Đống Đa, Hà Nội",30,,,0,3.0,2.55 tỷ
252051,"Hoàng Mai, Hà Nội",58,5.0,4.0,1,5.0,5.38 tỷ
252048,"Phú Nhuận, TP Hồ Chí Minh",50,2.0,3.0,1,2.0,2.9 tỷ
252047,"Hà Đông, Hà Nội",35,4.0,4.0,0,5.0,2900000000 tỷ
252046,"Đống Đa, Hà Nội",30,3.0,,0,6.0,5.6 tỷ
252045,"Từ Sơn, Bắc Ninh",120,,,0,3.0,8.4 tỷ
252044,"Hoàng Mai, Hà Nội",58,5.0,4.0,1,5.0,5.38 tỷ
252043,"Tân Bình, TP Hồ Chí Minh",60,3.0,3.0,0,3.0,7.7 tỷ
252042,"Tân Bình, TP Hồ Chí Minh",60,3.0,3.0,0,3.0,7.7 tỷ
252041,"Long Biên, Hà Nội",31,1.0,,0,5.0,3.1 tỷ
252040,"Hoàng Mai, Hà Nội",98,4.0,3.0,1,3.0,5.5 tỷ
252039,"Cầu Giấy, Hà Nội",30,3.0,4.0,1,5.0,3.75 tỷ
252038,"Phú Nhuận, TP Hồ Chí Minh",52,4.0,4.0,0,3.0,8.2 tỷ
252037,"Hà Đông, Hà Nội",40,4.0,4.0,0,4.0,4300000000 tỷ
252036,"Quận 11, TP Hồ Chí Minh",110,,,0,4.0,12 tỷ
252035,"Quận 10, TP Hồ Chí Minh",70,4.0,5.0,0,4.0,12.5 tỷ
252034,"Phú Nhuận, TP Hồ Chí Minh",33,2.0,2.0,0,2.0,4.6 tỷ
252033,"Phú Nhuận, TP Hồ Chí Minh",52,4.0,4.0,0,3.0,7.8 tỷ
252032,"Tây Hồ, Hà Nội",40,3.0,4.0,0,5.0,3.95 tỷ
252030,"Gò Vấp, TP Hồ Chí Minh",56,3.0,2.0,1,,6.1 tỷ
252029,"Tân Bình, TP Hồ Chí Minh",40,2.0,2.0,0,2.0,4.3 tỷ
252028,"Bình Thạnh, TP Hồ Chí Minh",45,3.0,4.0,1,7.0,5.7 tỷ
252025,"Phú Nhuận, TP Hồ Chí Minh",40,3.0,3.0,0,3.0,5.4 tỷ
252024,"Phú Nhuận, TP Hồ Chí Minh",33,2.0,2.0,0,2.0,4.6 tỷ
252023,"Biên Hòa, Đồng Nai",80,3.0,2.0,0,4.0,2.65 tỷ
252022,"Bình Tân, TP Hồ Chí Minh",48,2.0,2.0,1,2.0,41 tỷ
252021,"Bình Thạnh, TP Hồ Chí Minh",34,3.0,3.0,0,4.0,5.45 tỷ
252019,"Biên Hòa, Đồng Nai",26,2.0,2.0,0,7.0,1.8 tỷ
252015,"Bình Thạnh, TP Hồ Chí Minh",35,2.0,2.0,0,2.0,1.95 tỷ
252012,"Bình Thạnh, TP Hồ Chí Minh",60,3.0,3.0,0,3.0,7.7 tỷ
252011,"Phú Nhuận, TP Hồ Chí Minh",48,3.0,4.0,0,3.0,7.9 tỷ
252007,"Bình Tân, TP Hồ Chí Minh",102,8.0,3.0,1,3.0,10200000 tỷ
252006,"Từ Sơn, Bắc Ninh",216,5.0,5.0,1,3.0,10 tỷ
252004,"Phú Nhuận, TP Hồ Chí Minh",58,4.0,5.0,0,4.0,8.7 tỷ
252003,"Bình Thạnh, TP Hồ Chí Minh",35.2,2.0,2.0,0,2.0,1.91 tỷ
252002,"Hà Đông, Hà Nội",174,1.0,1.0,1,,21.8 tỷ
252001,"Hà Đông, Hà Nội",130,15.0,15.0,1,7.0,35.5 tỷ
252000,"Phú Nhuận, TP Hồ Chí Minh",38,3.0,3.0,0,5.0,5.4 tỷ
251998,"Tân Phú, TP Hồ Chí Minh",49,3.0,3.0,0,,5.8 tỷ
251996,"Tân Phú, TP Hồ Chí Minh",52,4.0,3.0,0,7.0,6.7 tỷ
251995,"Tân Phú, TP Hồ Chí Minh",46,4.0,4.0,0,,5.7 tỷ
251994,"Hoàn Kiếm, Hà Nội",40,4.0,4.0,0,,8.7 tỷ
251988,"Hai Bà Trưng, Hà Nội",55,3.0,4.0,1,,15 tỷ
251987,"Hoàng Mai, Hà Nội",90,5.0,4.0,0,4.0,23 tỷ
251986,"Hai Bà Trưng, Hà Nội",60,6.0,5.0,0,,6 tỷ
251983,"Phú Nhuận, TP Hồ Chí Minh",52,4.0,3.0,0,7.0,8.7 tỷ
251982,"Phú Nhuận, TP Hồ Chí Minh",43,3.0,4.0,0,5.0,5.5 tỷ
251980,"Phú Nhuận, TP Hồ Chí Minh",58,4.0,5.0,0,4.0,9.3 tỷ
251977,"Tân Bình, TP Hồ Chí Minh",48,3.0,4.0,0,3.0,6.9 tỷ
251974,"Hoàng Mai, Hà Nội",58,5.0,4.0,1,5.0,5.38 tỷ
251973,"Tân Bình, TP Hồ Chí Minh",58,4.0,4.0,0,5.0,8.1 tỷ
251966,"Phú Nhuận, TP Hồ Chí Minh",52,4.0,4.0,0,3.0,8.6 tỷ
251964,"Huế, Thừa Thiên Huế",85,3.0,3.0,0,2.0,2.65 tỷ
251958,"Phú Nhuận, TP Hồ Chí Minh",34,3.0,3.0,0,4.0,5.75 tỷ
251957,"Long Biên, Hà Nội",85,2.0,2.0,0,,3.5 tỷ
251955,"Thanh Xuân, Hà Nội",48,5.0,4.0,0,5.0,520 triệu
251953,"Từ Sơn, Bắc Ninh",120,,,0,3.0,6.96 tỷ
251952,"Hoàng Mai, Hà Nội",58,5.0,4.0,1,5.0,5.38 tỷ
251950,"Quận 5, TP Hồ Chí Minh",26,3.0,4.0,1,5.0,11.6 tỷ
251948,"Đống Đa, Hà Nội",41,6.0,,1,5.0,6 tỷ
251947,"Thủ Đức, TP Hồ Chí Minh",90,7.0,5.0,1,4.0,11 tỷ
251943,"Quận 12, TP Hồ Chí Minh",202,5.0,5.0,0,4.0,4.9 tỷ
251942,"Quận 7, TP Hồ Chí Minh",74,2.0,1.0,1,2.0,18 tỷ
251941,"Nam Từ Liêm, Hà Nội",55,5.0,,0,5.0,5.85 tỷ
251937,"Quận 10, TP Hồ Chí Minh",39,7.0,7.0,0,5.0,6 tỷ
251933,"Tân Phú, TP Hồ Chí Minh",87,4.0,4.0,1,3.0,9.2 tỷ
251932,"Bình Thạnh, TP Hồ Chí Minh",43,4.0,3.0,1,5.0,8 tỷ
251931,"Đống Đa, Hà Nội",45,4.0,,1,5.0,5.9 tỷ
251928,"Quận 9, TP Hồ Chí Minh",90,,,0,4.0,17 tỷ
251924,"Hai Bà Trưng, Hà Nội",110,4.0,4.0,1,4.0,23 tỷ
251920,"Quận 10, TP Hồ Chí Minh",100,2.0,,0,7.0,16.7 tỷ
251919,"Thanh Trì, Hà Nội",45,,,0,,2.19 tỷ
251918,"Tân Bình, TP Hồ Chí Minh",60,5.0,5.0,1,5.0,9.7 tỷ
251917,"Hai Bà Trưng, Hà Nội",69,4.0,,0,4.0,6.7 tỷ
251916,"Thanh Xuân, Hà Nội",50,4.0,,0,6.0,8.2 tỷ
251914,"Phú Nhuận, TP Hồ Chí Minh",33,2.0,2.0,0,2.0,4.6 tỷ
251913,"Tân Phú, TP Hồ Chí Minh",40,3.0,3.0,0,3.0,4.9 tỷ
251912,"Tân Phú, TP Hồ Chí Minh",43,3.0,4.0,0,5.0,5.5 tỷ
251909,"Hà Đông, Hà Nội",50,4.0,4.0,0,6.0,8.4 tỷ
251907,"Bình Tân, TP Hồ Chí Minh",55,,,0,,3.5 tỷ
251906,"Bình Tân, TP Hồ Chí Minh",34,,,0,,4.6 tỷ
251904,"Gò Vấp, TP Hồ Chí Minh",52,2.0,2.0,0,2.0,6.8 tỷ
251903,"Hà Đông, Hà Nội",50,3.0,5.0,0,6.0,8.4 tỷ
251902,"Hà Đông, Hà Nội",60,4.0,4.0,1,4.0,12 tỷ
251897,"Bình Tân, TP Hồ Chí Minh",43,2.0,2.0,0,2.0,4.05 tỷ
251896,"Phú Nhuận, TP Hồ Chí Minh",43,3.0,4.0,0,5.0,6.1 tỷ
251895,"Quận 8, TP Hồ Chí Minh",48,,,0,,4.8 tỷ
251894,"Long Biên, Hà Nội",38,,,1,,3.1 tỷ
251892,"Tân Phú, TP Hồ Chí Minh",58,4.0,4.0,0,5.0,7.1 tỷ
251889,"Quận 7, TP Hồ Chí Minh",131,33.0,33.0,1,8.0,23.5 tỷ
251887,"Thanh Xuân, Hà Nội",49,,,0,5.0,7.7 tỷ
251883,"Phú Nhuận, TP Hồ Chí Minh",58,4.0,5.0,0,4.0,9.3 tỷ
251877,"Bình Thạnh, TP Hồ Chí Minh",46,4.0,4.0,0,,8.2 tỷ
251876,"Bình Thạnh, TP Hồ Chí Minh",38,3.0,3.0,0,5.0,5.4 tỷ
251875,"Phú Nhuận, TP Hồ Chí Minh",50,,2.0,0,2.0,4800000 tỷ
251874,"Phú Nhuận, TP Hồ Chí Minh",49,3.0,3.0,0,,5.8 tỷ
251873,"Phú Nhuận, TP Hồ Chí Minh",49,3.0,3.0,0,,5.8 tỷ
251871,"Tân Bình, TP Hồ Chí Minh",120,7.0,8.0,0,3.0,11.1 tỷ
251869,"Tân Bình, TP Hồ Chí Minh",34,3.0,3.0,0,4.0,4.75 tỷ
251868,"Bình Thạnh, TP Hồ Chí Minh",56,4.0,5.0,0,1.0,6.8 tỷ
251867,"Cầu Giấy, Hà Nội",40,6.0,,0,5.0,6250000000 tỷ
251866,"Tây Hồ, Hà Nội",85,17.0,,0,7.0,12.8 tỷ
251865,"Tân Phú, TP Hồ Chí Minh",45,3.0,4.0,1,7.0,4.7 tỷ
251864,"Biên Hòa, Đồng Nai",48,3.0,2.0,0,5.0,3.2 tỷ
251863,"Tây Hồ, Hà Nội",85,17.0,,0,7.0,12.8 tỷ
251862,"Tây Hồ, Hà Nội",85,17.0,,0,7.0,12.8 tỷ
251861,"Tân Phú, TP Hồ Chí Minh",52,4.0,4.0,0,3.0,6.2 tỷ
251859,"Quận 7, TP Hồ Chí Minh",52,4.0,5.0,0,4.0,7.4 tỷ
251858,"Bình Thạnh, TP Hồ Chí Minh",63,2.0,2.0,1,4.0,6.95 tỷ
251856,"Gò Vấp, TP Hồ Chí Minh",48,3.0,2.0,0,2.0,4.9 tỷ
251855,"Biên Hòa, Đồng Nai",126,3.0,3.0,0,2.0,4.9 tỷ
251854,"Tân Phú, TP Hồ Chí Minh",52,4.0,4.0,0,3.0,6.2 tỷ
251853,"Tân Phú, TP Hồ Chí Minh",36,2.0,2.0,1,2.0,4.7 tỷ
251852,"Cầu Giấy, Hà Nội",76,4.0,,0,4.0,15 tỷ
251851,"Tân Phú, TP Hồ Chí Minh",60,3.0,3.0,0,3.0,6.7 tỷ
251850,"Thủ Đức, TP Hồ Chí Minh",56,,,0,,7.8 tỷ
251849,"Bình Thạnh, TP Hồ Chí Minh",42,2.0,2.0,0,2.0,4.8 tỷ
251848,"Phú Nhuận, TP Hồ Chí Minh",44,3.0,4.0,0,4.0,5.5 tỷ
251847,"Tân Bình, TP Hồ Chí Minh",33,2.0,2.0,0,2.0,4.1 tỷ
251843,"Phú Nhuận, TP Hồ Chí Minh",40,3.0,3.0,0,3.0,5.9 tỷ
251840,"Quận 7, TP Hồ Chí Minh",50,4.0,3.0,1,4.0,7.5 tỷ
251838,"Tân Phú, TP Hồ Chí Minh",78,3.0,3.0,0,2.0,6.6 tỷ
